Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
2,"Node 2", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
3,"Node 3", 49.00, 0.00, 1.00, 0.00, 0.00,  0,  2
4,"Node 4", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  1
5,"Node 5", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
6,"Node 6", 48.00, 0.00, 2.00, 0.00, 0.00,  0,  2
7,"Node 7", 49.00, 0.00, 1.00, 0.00, 0.00,  0,  2
8,"Node 8", 49.00, 0.00, 1.00, 0.00, 0.00,  0,  1
9,"Node 9", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
10,"Node 10", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
