Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
2,"Node 2", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
3,"Node 3", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  1
4,"Node 4", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
5,"Node 5", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  1
6,"Node 6", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
7,"Node 7", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
8,"Node 8", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
9,"Node 9", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
10,"Node 10", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
