Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 32.00, 18.00, 0.00, 0.00, 0.00,  1
2,"Node 2", 17.00, 32.00, 1.00, 0.00, 0.00,  2
3,"Node 3", 35.00, 14.00, 1.00, 0.00, 0.00,  2
4,"Node 4", 30.00, 20.00, 0.00, 0.00, 0.00,  2
5,"Node 5", 32.00, 18.00, 0.00, 0.00, 0.00,  1
6,"Node 6", 0.00, 0.00, 0.00, 0.00, 0.00,  0
7,"Node 7", 34.00, 16.00, 0.00, 0.00, 0.00,  2
8,"Node 8", 30.00, 19.00, 1.00, 0.00, 0.00,  2
9,"Node 9", 15.00, 35.00, 0.00, 0.00, 0.00,  2
10,"Node 10", 23.00, 27.00, 0.00, 0.00, 0.00,  2
