Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 50.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  2
2,"Node 2", 49.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
3,"Node 3", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
4,"Node 4", 50.00, 0.00, 0.00, 1.00, 0.00, 0.00,  0,  1
5,"Node 5", 50.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  2
6,"Node 6", 50.00, 0.00, 0.00, 3.00, 0.00, 0.00,  0,  2
7,"Node 7", 48.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
8,"Node 8", 49.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
9,"Node 9", 46.00, 0.00, 4.00, 15.00, 0.00, 0.00,  0,  1
10,"Node 10", 39.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  2
