Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 44.00, 6.00, 0.00, 0.00, 0.00,  2
2,"Node 2", 24.00, 26.00, 0.00, 0.00, 0.00,  2
3,"Node 3", 0.00, 0.00, 0.00, 0.00, 0.00,  0
4,"Node 4", 34.00, 16.00, 0.00, 0.00, 0.00,  1
5,"Node 5", 27.00, 23.00, 0.00, 0.00, 0.00,  2
6,"Node 6", 39.00, 11.00, 0.00, 0.00, 0.00,  2
7,"Node 7", 28.00, 22.00, 0.00, 0.00, 0.00,  2
8,"Node 8", 44.00, 6.00, 0.00, 0.00, 0.00,  2
9,"Node 9", 29.00, 21.00, 0.00, 0.00, 0.00,  1
10,"Node 10", 6.00, 44.00, 0.00, 0.00, 0.00,  2
