Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
2,"Node 2", 49.00, 0.00, 1.00, 0.00, 0.00,  0,  2
3,"Node 3", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
4,"Node 4", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
5,"Node 5", 44.00, 0.00, 6.00, 0.00, 0.00,  0,  2
6,"Node 6", 47.00, 0.00, 3.00, 0.00, 0.00,  0,  2
7,"Node 7", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  2
8,"Node 8", 44.00, 0.00, 6.00, 0.00, 0.00,  0,  1
9,"Node 9", 45.00, 0.00, 5.00, 0.00, 0.00,  0,  2
10,"Node 10", 50.00, 0.00, 0.00, 0.00, 0.00,  0,  1
