Source;Target;Label;Type
1;2;"Edge 1 to 2";"Mixed"
1;3;"Edge 1 to 3";"Mixed"
1;4;"Edge 1 to 4";"Mixed"
1;6;"Edge 1 to 6";"Mixed"
1;11;"Edge 1 to 11";"Mixed"
1;18;"Edge 1 to 18";"Mixed"
1;21;"Edge 1 to 21";"Mixed"
1;27;"Edge 1 to 27";"Mixed"
1;42;"Edge 1 to 42";"Mixed"
1;79;"Edge 1 to 79";"Mixed"
1;89;"Edge 1 to 89";"Mixed"
1;147;"Edge 1 to 147";"Mixed"
1;268;"Edge 1 to 268";"Mixed"
2;1;"Edge 2 to 1";"Mixed"
2;3;"Edge 2 to 3";"Mixed"
2;4;"Edge 2 to 4";"Mixed"
2;5;"Edge 2 to 5";"Mixed"
2;8;"Edge 2 to 8";"Mixed"
2;10;"Edge 2 to 10";"Mixed"
2;38;"Edge 2 to 38";"Mixed"
2;75;"Edge 2 to 75";"Mixed"
2;85;"Edge 2 to 85";"Mixed"
2;117;"Edge 2 to 117";"Mixed"
2;144;"Edge 2 to 144";"Mixed"
2;188;"Edge 2 to 188";"Mixed"
2;216;"Edge 2 to 216";"Mixed"
2;340;"Edge 2 to 340";"Mixed"
2;431;"Edge 2 to 431";"Mixed"
2;469;"Edge 2 to 469";"Mixed"
2;545;"Edge 2 to 545";"Mixed"
2;803;"Edge 2 to 803";"Mixed"
3;1;"Edge 3 to 1";"Mixed"
3;2;"Edge 3 to 2";"Mixed"
3;12;"Edge 3 to 12";"Mixed"
3;14;"Edge 3 to 14";"Mixed"
3;21;"Edge 3 to 21";"Mixed"
3;22;"Edge 3 to 22";"Mixed"
3;23;"Edge 3 to 23";"Mixed"
3;26;"Edge 3 to 26";"Mixed"
3;31;"Edge 3 to 31";"Mixed"
3;39;"Edge 3 to 39";"Mixed"
3;84;"Edge 3 to 84";"Mixed"
3;380;"Edge 3 to 380";"Mixed"
3;400;"Edge 3 to 400";"Mixed"
3;554;"Edge 3 to 554";"Mixed"
4;1;"Edge 4 to 1";"Mixed"
4;2;"Edge 4 to 2";"Mixed"
4;5;"Edge 4 to 5";"Mixed"
4;9;"Edge 4 to 9";"Mixed"
4;19;"Edge 4 to 19";"Mixed"
4;33;"Edge 4 to 33";"Mixed"
4;64;"Edge 4 to 64";"Mixed"
4;88;"Edge 4 to 88";"Mixed"
4;126;"Edge 4 to 126";"Mixed"
4;134;"Edge 4 to 134";"Mixed"
4;172;"Edge 4 to 172";"Mixed"
4;179;"Edge 4 to 179";"Mixed"
4;400;"Edge 4 to 400";"Mixed"
4;912;"Edge 4 to 912";"Mixed"
5;2;"Edge 5 to 2";"Mixed"
5;4;"Edge 5 to 4";"Mixed"
5;6;"Edge 5 to 6";"Mixed"
5;7;"Edge 5 to 7";"Mixed"
5;9;"Edge 5 to 9";"Mixed"
5;13;"Edge 5 to 13";"Mixed"
5;52;"Edge 5 to 52";"Mixed"
5;71;"Edge 5 to 71";"Mixed"
5;125;"Edge 5 to 125";"Mixed"
5;133;"Edge 5 to 133";"Mixed"
6;1;"Edge 6 to 1";"Mixed"
6;5;"Edge 6 to 5";"Mixed"
6;7;"Edge 6 to 7";"Mixed"
6;8;"Edge 6 to 8";"Mixed"
6;13;"Edge 6 to 13";"Mixed"
6;23;"Edge 6 to 23";"Mixed"
6;26;"Edge 6 to 26";"Mixed"
6;58;"Edge 6 to 58";"Mixed"
6;62;"Edge 6 to 62";"Mixed"
6;82;"Edge 6 to 82";"Mixed"
6;108;"Edge 6 to 108";"Mixed"
6;117;"Edge 6 to 117";"Mixed"
6;134;"Edge 6 to 134";"Mixed"
6;153;"Edge 6 to 153";"Mixed"
6;217;"Edge 6 to 217";"Mixed"
6;310;"Edge 6 to 310";"Mixed"
6;327;"Edge 6 to 327";"Mixed"
7;5;"Edge 7 to 5";"Mixed"
7;6;"Edge 7 to 6";"Mixed"
7;18;"Edge 7 to 18";"Mixed"
7;22;"Edge 7 to 22";"Mixed"
7;28;"Edge 7 to 28";"Mixed"
7;33;"Edge 7 to 33";"Mixed"
7;40;"Edge 7 to 40";"Mixed"
7;141;"Edge 7 to 141";"Mixed"
7;241;"Edge 7 to 241";"Mixed"
7;269;"Edge 7 to 269";"Mixed"
7;574;"Edge 7 to 574";"Mixed"
7;653;"Edge 7 to 653";"Mixed"
8;2;"Edge 8 to 2";"Mixed"
8;6;"Edge 8 to 6";"Mixed"
8;10;"Edge 8 to 10";"Mixed"
8;11;"Edge 8 to 11";"Mixed"
8;15;"Edge 8 to 15";"Mixed"
8;17;"Edge 8 to 17";"Mixed"
8;53;"Edge 8 to 53";"Mixed"
8;59;"Edge 8 to 59";"Mixed"
8;95;"Edge 8 to 95";"Mixed"
8;96;"Edge 8 to 96";"Mixed"
8;189;"Edge 8 to 189";"Mixed"
8;416;"Edge 8 to 416";"Mixed"
8;554;"Edge 8 to 554";"Mixed"
9;4;"Edge 9 to 4";"Mixed"
9;5;"Edge 9 to 5";"Mixed"
9;14;"Edge 9 to 14";"Mixed"
9;17;"Edge 9 to 17";"Mixed"
9;70;"Edge 9 to 70";"Mixed"
9;267;"Edge 9 to 267";"Mixed"
9;275;"Edge 9 to 275";"Mixed"
9;391;"Edge 9 to 391";"Mixed"
9;500;"Edge 9 to 500";"Mixed"
10;2;"Edge 10 to 2";"Mixed"
10;8;"Edge 10 to 8";"Mixed"
10;12;"Edge 10 to 12";"Mixed"
10;20;"Edge 10 to 20";"Mixed"
10;24;"Edge 10 to 24";"Mixed"
10;38;"Edge 10 to 38";"Mixed"
10;41;"Edge 10 to 41";"Mixed"
10;50;"Edge 10 to 50";"Mixed"
10;51;"Edge 10 to 51";"Mixed"
10;83;"Edge 10 to 83";"Mixed"
10;103;"Edge 10 to 103";"Mixed"
10;121;"Edge 10 to 121";"Mixed"
10;130;"Edge 10 to 130";"Mixed"
10;152;"Edge 10 to 152";"Mixed"
10;231;"Edge 10 to 231";"Mixed"
10;242;"Edge 10 to 242";"Mixed"
10;255;"Edge 10 to 255";"Mixed"
10;678;"Edge 10 to 678";"Mixed"
11;1;"Edge 11 to 1";"Mixed"
11;8;"Edge 11 to 8";"Mixed"
11;15;"Edge 11 to 15";"Mixed"
11;19;"Edge 11 to 19";"Mixed"
11;48;"Edge 11 to 48";"Mixed"
11;58;"Edge 11 to 58";"Mixed"
11;153;"Edge 11 to 153";"Mixed"
11;291;"Edge 11 to 291";"Mixed"
11;306;"Edge 11 to 306";"Mixed"
11;433;"Edge 11 to 433";"Mixed"
11;766;"Edge 11 to 766";"Mixed"
12;3;"Edge 12 to 3";"Mixed"
12;10;"Edge 12 to 10";"Mixed"
12;35;"Edge 12 to 35";"Mixed"
12;45;"Edge 12 to 45";"Mixed"
12;54;"Edge 12 to 54";"Mixed"
12;63;"Edge 12 to 63";"Mixed"
12;73;"Edge 12 to 73";"Mixed"
12;182;"Edge 12 to 182";"Mixed"
12;362;"Edge 12 to 362";"Mixed"
12;371;"Edge 12 to 371";"Mixed"
13;5;"Edge 13 to 5";"Mixed"
13;6;"Edge 13 to 6";"Mixed"
13;16;"Edge 13 to 16";"Mixed"
13;25;"Edge 13 to 25";"Mixed"
