Source;Target;Label;Type
1;2;"Edge 1 to 2";"Mixed"
1;3;"Edge 1 to 3";"Mixed"
1;4;"Edge 1 to 4";"Mixed"
1;5;"Edge 1 to 5";"Mixed"
1;7;"Edge 1 to 7";"Mixed"
1;10;"Edge 1 to 10";"Mixed"
1;11;"Edge 1 to 11";"Mixed"
1;13;"Edge 1 to 13";"Mixed"
1;22;"Edge 1 to 22";"Mixed"
1;46;"Edge 1 to 46";"Mixed"
1;49;"Edge 1 to 49";"Mixed"
1;62;"Edge 1 to 62";"Mixed"
1;65;"Edge 1 to 65";"Mixed"
1;175;"Edge 1 to 175";"Mixed"
1;200;"Edge 1 to 200";"Mixed"
1;209;"Edge 1 to 209";"Mixed"
1;263;"Edge 1 to 263";"Mixed"
1;278;"Edge 1 to 278";"Mixed"
1;323;"Edge 1 to 323";"Mixed"
1;329;"Edge 1 to 329";"Mixed"
1;339;"Edge 1 to 339";"Mixed"
1;358;"Edge 1 to 358";"Mixed"
1;389;"Edge 1 to 389";"Mixed"
1;591;"Edge 1 to 591";"Mixed"
1;639;"Edge 1 to 639";"Mixed"
1;711;"Edge 1 to 711";"Mixed"
1;758;"Edge 1 to 758";"Mixed"
1;764;"Edge 1 to 764";"Mixed"
1;779;"Edge 1 to 779";"Mixed"
1;820;"Edge 1 to 820";"Mixed"
1;864;"Edge 1 to 864";"Mixed"
1;928;"Edge 1 to 928";"Mixed"
1;1003;"Edge 1 to 1003";"Mixed"
1;1200;"Edge 1 to 1200";"Mixed"
1;1391;"Edge 1 to 1391";"Mixed"
1;1406;"Edge 1 to 1406";"Mixed"
1;1467;"Edge 1 to 1467";"Mixed"
1;1489;"Edge 1 to 1489";"Mixed"
1;1570;"Edge 1 to 1570";"Mixed"
1;1617;"Edge 1 to 1617";"Mixed"
1;1688;"Edge 1 to 1688";"Mixed"
1;1703;"Edge 1 to 1703";"Mixed"
1;2477;"Edge 1 to 2477";"Mixed"
1;2797;"Edge 1 to 2797";"Mixed"
1;2824;"Edge 1 to 2824";"Mixed"
1;2920;"Edge 1 to 2920";"Mixed"
1;3190;"Edge 1 to 3190";"Mixed"
1;3241;"Edge 1 to 3241";"Mixed"
1;3290;"Edge 1 to 3290";"Mixed"
1;4211;"Edge 1 to 4211";"Mixed"
1;4834;"Edge 1 to 4834";"Mixed"
1;4998;"Edge 1 to 4998";"Mixed"
1;6350;"Edge 1 to 6350";"Mixed"
1;7388;"Edge 1 to 7388";"Mixed"
1;7544;"Edge 1 to 7544";"Mixed"
1;8070;"Edge 1 to 8070";"Mixed"
1;8238;"Edge 1 to 8238";"Mixed"
1;8380;"Edge 1 to 8380";"Mixed"
1;9270;"Edge 1 to 9270";"Mixed"
2;1;"Edge 2 to 1";"Mixed"
2;3;"Edge 2 to 3";"Mixed"
2;4;"Edge 2 to 4";"Mixed"
2;5;"Edge 2 to 5";"Mixed"
2;6;"Edge 2 to 6";"Mixed"
2;7;"Edge 2 to 7";"Mixed"
2;8;"Edge 2 to 8";"Mixed"
2;10;"Edge 2 to 10";"Mixed"
2;12;"Edge 2 to 12";"Mixed"
2;16;"Edge 2 to 16";"Mixed"
2;18;"Edge 2 to 18";"Mixed"
2;23;"Edge 2 to 23";"Mixed"
2;25;"Edge 2 to 25";"Mixed"
2;30;"Edge 2 to 30";"Mixed"
2;36;"Edge 2 to 36";"Mixed"
2;39;"Edge 2 to 39";"Mixed"
2;40;"Edge 2 to 40";"Mixed"
2;41;"Edge 2 to 41";"Mixed"
2;42;"Edge 2 to 42";"Mixed"
2;43;"Edge 2 to 43";"Mixed"
2;63;"Edge 2 to 63";"Mixed"
2;64;"Edge 2 to 64";"Mixed"
2;98;"Edge 2 to 98";"Mixed"
2;106;"Edge 2 to 106";"Mixed"
2;144;"Edge 2 to 144";"Mixed"
2;145;"Edge 2 to 145";"Mixed"
2;150;"Edge 2 to 150";"Mixed"
2;178;"Edge 2 to 178";"Mixed"
2;197;"Edge 2 to 197";"Mixed"
2;207;"Edge 2 to 207";"Mixed"
2;250;"Edge 2 to 250";"Mixed"
2;275;"Edge 2 to 275";"Mixed"
2;311;"Edge 2 to 311";"Mixed"
2;317;"Edge 2 to 317";"Mixed"
2;350;"Edge 2 to 350";"Mixed"
2;353;"Edge 2 to 353";"Mixed"
2;371;"Edge 2 to 371";"Mixed"
2;385;"Edge 2 to 385";"Mixed"
2;407;"Edge 2 to 407";"Mixed"
2;456;"Edge 2 to 456";"Mixed"
2;584;"Edge 2 to 584";"Mixed"
2;587;"Edge 2 to 587";"Mixed"
2;712;"Edge 2 to 712";"Mixed"
2;726;"Edge 2 to 726";"Mixed"
2;1007;"Edge 2 to 1007";"Mixed"
2;1161;"Edge 2 to 1161";"Mixed"
2;1234;"Edge 2 to 1234";"Mixed"
2;1320;"Edge 2 to 1320";"Mixed"
2;2083;"Edge 2 to 2083";"Mixed"
2;2648;"Edge 2 to 2648";"Mixed"
2;2765;"Edge 2 to 2765";"Mixed"
2;2767;"Edge 2 to 2767";"Mixed"
2;2792;"Edge 2 to 2792";"Mixed"
2;2942;"Edge 2 to 2942";"Mixed"
2;3140;"Edge 2 to 3140";"Mixed"
2;3178;"Edge 2 to 3178";"Mixed"
2;3605;"Edge 2 to 3605";"Mixed"
2;3706;"Edge 2 to 3706";"Mixed"
2;3822;"Edge 2 to 3822";"Mixed"
2;5151;"Edge 2 to 5151";"Mixed"
2;5190;"Edge 2 to 5190";"Mixed"
2;5337;"Edge 2 to 5337";"Mixed"
2;5426;"Edge 2 to 5426";"Mixed"
2;5650;"Edge 2 to 5650";"Mixed"
2;5843;"Edge 2 to 5843";"Mixed"
2;6295;"Edge 2 to 6295";"Mixed"
2;6394;"Edge 2 to 6394";"Mixed"
2;6812;"Edge 2 to 6812";"Mixed"
2;7031;"Edge 2 to 7031";"Mixed"
2;7951;"Edge 2 to 7951";"Mixed"
2;8568;"Edge 2 to 8568";"Mixed"
2;8698;"Edge 2 to 8698";"Mixed"
2;9713;"Edge 2 to 9713";"Mixed"
2;9838;"Edge 2 to 9838";"Mixed"
3;1;"Edge 3 to 1";"Mixed"
3;2;"Edge 3 to 2";"Mixed"
3;6;"Edge 3 to 6";"Mixed"
3;14;"Edge 3 to 14";"Mixed"
3;15;"Edge 3 to 15";"Mixed"
3;22;"Edge 3 to 22";"Mixed"
3;33;"Edge 3 to 33";"Mixed"
3;35;"Edge 3 to 35";"Mixed"
3;70;"Edge 3 to 70";"Mixed"
3;146;"Edge 3 to 146";"Mixed"
3;213;"Edge 3 to 213";"Mixed"
3;217;"Edge 3 to 217";"Mixed"
3;332;"Edge 3 to 332";"Mixed"
3;460;"Edge 3 to 460";"Mixed"
3;554;"Edge 3 to 554";"Mixed"
3;564;"Edge 3 to 564";"Mixed"
3;690;"Edge 3 to 690";"Mixed"
3;1059;"Edge 3 to 1059";"Mixed"
3;1087;"Edge 3 to 1087";"Mixed"
3;1257;"Edge 3 to 1257";"Mixed"
3;1819;"Edge 3 to 1819";"Mixed"
3;1926;"Edge 3 to 1926";"Mixed"
3;2334;"Edge 3 to 2334";"Mixed"
3;2369;"Edge 3 to 2369";"Mixed"
