Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 40.00, 10.00, 0.00, 0.00, 0.00,  2
2,"Node 2", 22.00, 28.00, 0.00, 0.00, 0.00,  2
3,"Node 3", 37.00, 13.00, 0.00, 0.00, 0.00,  2
4,"Node 4", 37.00, 13.00, 0.00, 0.00, 0.00,  2
5,"Node 5", 37.00, 13.00, 0.00, 0.00, 0.00,  2
6,"Node 6", 42.00, 8.00, 0.00, 0.00, 0.00,  1
7,"Node 7", 0.00, 0.00, 0.00, 0.00, 0.00,  0
8,"Node 8", 39.00, 10.00, 1.00, 0.00, 0.00,  2
9,"Node 9", 18.00, 31.00, 1.00, 0.00, 0.00,  1
10,"Node 10", 9.00, 41.00, 0.00, 0.00, 0.00,  2
